SAC,22100824,114,MIN,134
PHI,22100815,109,PHX,114
LAL,22100822,116,MIL,131
DEN,22100821,132,NYK,115
MEM,22100818,135,LAC,109
BKN,22100817,91,BOS,126
OKC,22100813,98,GSW,110
CHI,22100812,124,PHX,127
DEN,22100804,124,BKN,104
CHI,22100802,108,PHI,119
LAC,22100809,113,MIL,137
SAC,22100801,113,OKC,103
LAL,22100799,122,NYK,115
DEN,22100794,105,NOP,113
TOR,22100790,125,ATL,114
GSW,22100785,126,SAC,114
TOR,22100430,127,CHI,120
LAC,22100786,111,LAL,110
ATL,22100783,124,PHX,115
SAC,22100780,112,BKN,101
NYK,22100776,108,MEM,120
MIN,22100770,130,DEN,115
TOR,22100784,110,MIA,106
PHX,22100772,121,BKN,111
PHI,22100761,122,MEM,119
NYK,22100763,116,SAC,96
CLE,22100759,93,NOP,90
BOS,22100762,122,MIA,92
ATL,22100767,100,TOR,106
ATL,22100751,129,LAL,121
MIL,22100756,100,DEN,136
GSW,22100750,110,BKN,106
MIA,22100748,120,TOR,124
NOP,22100745,97,BOS,107
PHI,22100747,103,SAC,101
MIA,22100738,121,LAC,114
MIL,22100744,123,NYK,108
NOP,22100729,105,DEN,116
PHX,22100743,134,MIN,124
ATL,22100737,108,BOS,92
PHI,22100733,105,LAL,87
GSW,22100734,124,MIN,115
BKN,22100453,118,DEN,124
ATL,22100725,121,SAC,104
CHI,22100472,111,TOR,105
MIA,22100727,110,NYK,96
CLE,22100722,115,MIL,99
BOS,22100717,128,SAC,75
PHI,22100454,117,NOP,107
BKN,22100718,96,LAL,106
OKC,22100730,110,CHI,111
CLE,22100709,95,NYK,93
NYK,22100698,110,LAC,102
MIA,22100700,113,LAL,107
MIN,22100706,136,BKN,125
MIL,22100696,133,SAC,127
CLE,22100695,94,OKC,87
ATL,22100687,110,MIA,108
MIL,22100690,94,CHI,90
PHI,22100686,101,LAC,102
DEN,22100692,118,MEM,122
NYK,22100681,91,NOP,102
MIL,22100674,126,MEM,114
DEN,22100678,130,LAC,128
CHI,22100673,117,CLE,104
ATL,22100670,134,MIN,122
NYK,22100666,110,MIN,112
ATL,22100660,121,MIL,114
MIA,22100662,104,TOR,99
MEM,22100658,119,CHI,106
BOS,22100654,104,NOP,92
CLE,22100657,114,BKN,107
MIN,22100652,119,GSW,99
MIL,22100641,96,TOR,103
ATL,22100643,108,NYK,117
DEN,22100649,133,LAL,96
BOS,22100647,114,CHI,112
BKN,22100644,120,NOP,105
OKC,22100646,102,CLE,107
MIA,22100645,98,PHI,109
PHI,22100635,111,BOS,99
CHI,22100637,96,GSW,138
MIA,22100636,124,ATL,118
MEM,22100628,116,MIN,108
BKN,22100630,109,OKC,130
NOP,22100629,113,LAC,89
MIL,22100627,118,GSW,99
SAC,22100626,125,LAL,116
ATL,22100621,91,MIA,115
CHI,22100625,112,BKN,138
NOP,22100615,128,MIN,125
TOR,22100613,95,PHX,99
LAC,22100616,87,DEN,85
MEM,22100614,116,GSW,108
SAC,22100611,108,CLE,109
TOR,22100599,105,NOP,101
LAL,22100606,119,MEM,127
GSW,22100604,96,CLE,82
LAC,22100597,106,ATL,93
OKC,22100601,95,DEN,99
LAC,22100591,108,MEM,123
BOS,22100595,99,NYK,75
PHX,22100596,100,MIA,123
BKN,22100583,109,MIL,121
LAL,22100589,134,ATL,118
OKC,22100587,105,MIN,135
DEN,22100588,121,SAC,111
NOP,22100580,101,GSW,96
NYK,22100578,108,BOS,105
PHX,22100581,106,LAC,89
MIN,22100574,98,OKC,90
MIL,22100573,111,TOR,117
SAC,22100577,102,ATL,108
CLE,22100562,106,MEM,110
LAL,22100566,122,SAC,114
NOP,22100565,110,PHX,123
GSW,22100559,115,MIA,108
BKN,22100554,104,MEM,118
LAC,22100561,104,MIN,122
SAC,22100548,115,MIA,113
LAL,22100551,108,MIN,103
TOR,22100545,120,NYK,105
BKN,22100542,116,LAC,120
MIL,22100539,136,NOP,113
OKC,22100536,95,NYK,80
CLE,22100533,118,ATL,121
TOR,22100534,116,LAC,108
BOS,22100529,123,PHX,108
BKN,22100525,102,PHI,110
PHX,22100522,115,OKC,97
BOS,22100518,82,LAC,91
MEM,22100520,104,LAL,99
CHI,22100519,131,ATL,117
MIN,22100512,88,NYK,96
SAC,22100515,117,OKC,111
GSW,22100514,86,DEN,89
TOR,22100510,109,PHI,114
NOP,22100513,108,CLE,104
PHX,22100505,113,MEM,114
LAC,22100507,108,BKN,124
ATL,22100502,118,CHI,130
MIN,22100503,108,BOS,103
CLE,22100494,144,TOR,99
SAC,22100496,102,MEM,127
OKC,22100497,117,NOP,112
LAC,22100500,100,DEN,103
NYK,22100488,101,ATL,87
PHX,22100490,107,GSW,116
LAL,22100491,115,BKN,122
MIL,22100489,117,BOS,113
PHX,22100483,113,OKC,101
GSW,22100485,113,MEM,104
PHI,22100478,96,ATL,98
OKC,22100474,108,DEN,94
SAC,22100475,89,LAC,105
BOS,22100471,111,CLE,101
LAL,22100469,90,PHX,108
GSW,22100462,113,SAC,98
MEM,22100460,99,OKC,102
BOS,22100457,103,PHI,108
CHI,22100448,115,LAL,110
MIL,22100446,90,CLE,119
OKC,22100444,104,LAC,103
BOS,22100445,114,NYK,107
TOR,22100443,119,GSW,100
SAC,22100440,105,MEM,124
ATL,22100434,115,DEN,133
NOP,22100438,116,MIL,112
BOS,22100435,107,GSW,111
MIN,22100436,110,LAL,92
BKN,22100429,114,PHI,105
DEN,22100424,107,MIN,124
OKC,22100422,110,NOP,113
PHI,22100419,96,MIA,101
BKN,22100413,131,TOR,129
NYK,22100414,96,GSW,105
MEM,22100409,126,PHI,91
LAC,22100412,111,PHX,95
TOR,22100406,124,SAC,101
BOS,22100408,117,MIL,103
CLE,22100404,105,MIA,94
NYK,22100398,97,MIL,112
PHI,22100396,102,GSW,93
MIA,22100394,118,CHI,92
CLE,22100393,117,SAC,103
ATL,22100384,105,BKN,113
OKC,22100389,95,LAL,116
PHX,22100390,111,BOS,90
TOR,22100385,90,NYK,87
MIN,22100387,106,CLE,123
MEM,22100380,108,LAL,95
MIA,22100370,113,MIL,104
LAC,22100378,114,BOS,111
NOP,22100375,114,DEN,120
CLE,22100367,115,CHI,92
TOR,22100371,109,OKC,110
LAL,22100365,117,BOS,102
MIA,22100356,90,MEM,105
CHI,22100357,109,DEN,97
MIN,22100359,110,ATL,121
MIL,22100358,112,CLE,104
MIL,22100344,124,MIA,102
BKN,22100343,107,CHI,111
NYK,22100342,99,DEN,113
SAC,22100348,104,LAC,99
BKN,22100336,110,MIN,105
GSW,22100340,118,PHX,96
ATL,22100335,96,PHI,98
LAL,22100341,115,LAC,119
NYK,22100328,115,CHI,119
TOR,22100329,97,MIL,93
MEM,22100330,152,OKC,79
LAC,22100327,115,SAC,124
MIA,22100323,85,CLE,111
BOS,22100322,88,PHI,87
BKN,22100314,112,NYK,110
SAC,22100318,92,LAL,117
TOR,22100315,91,MEM,98
PHX,22100316,104,GSW,96
LAC,22100313,104,NOP,123
MIA,22100306,111,DEN,120
TOR,22100302,97,BOS,109
MEM,22100303,128,SAC,101
LAC,22100300,90,GSW,105
BKN,22100294,107,PHX,113
PHI,22100292,120,MIN,121
CHI,22100296,104,MIA,107
ATL,22100293,90,NYK,99
LAL,22100291,137,SAC,141
DEN,22100288,109,MIL,120
NYK,22100282,97,PHX,118
MEM,22100285,100,ATL,132
MEM,22100272,113,TOR,126
GSW,22100278,116,PHI,96
MIN,22100274,113,MIA,101
CLE,22100267,115,PHX,120
BOS,22100270,104,BKN,123
NYK,22100264,106,LAL,100
ATL,22100255,113,OKC,101
NOP,22100259,96,MIN,110
CLE,22100253,112,BKN,117
SAC,22100262,94,PHI,102
PHX,22100251,126,DEN,97
GSW,22100252,119,TOR,104
CHI,22100250,109,NYK,103
BOS,22100243,111,OKC,105
MIN,22100245,138,MEM,95
SAC,22100238,89,TOR,108
DEN,22100236,108,CHI,114
NOP,22100235,94,LAC,81
BOS,22100232,130,LAL,108
MIL,22100234,96,OKC,89
MEM,22100226,120,LAC,108
DEN,22100228,89,PHI,103
CLE,22100224,89,GSW,104
MIN,22100220,107,SAC,97
ATL,22100215,110,BOS,99
MIL,22100219,109,LAL,102
MIA,22100217,113,NOP,98
BKN,22100216,109,CLE,99
BKN,22100210,99,GSW,117
MIN,22100206,96,PHX,99
LAL,22100209,103,CHI,121
CLE,22100199,92,BOS,98
OKC,22100207,90,MIA,103
ATL,22100193,120,MIL,100
LAC,22100198,90,CHI,100
OKC,22100196,96,BKN,120
NOP,22100188,112,MEM,101
CLE,22100190,91,BOS,89
LAC,22100191,129,MIN,102
LAL,22100184,83,MIN,107
NOP,22100179,112,BKN,120
GSW,22100183,119,CHI,93
BOS,22100175,122,MIL,113
OKC,22100180,105,SAC,103
DEN,22100182,105,ATL,96
MEM,22100178,94,PHX,119
LAC,22100173,112,MIA,109
PHI,22100171,109,TOR,115
LAL,22100170,120,MIA,117
BOS,22100160,104,TOR,88
GSW,22100169,123,MIN,110
NYK,22100161,100,MIL,112
NOP,22100165,100,OKC,108
PHI,22100155,109,MIL,118
PHI,22100147,96,NYK,103
SAC,22100153,104,PHX,109
MEM,22100149,125,MIN,118
GSW,22100152,127,ATL,113
CHI,22100148,118,BKN,95
DEN,22100151,113,MIA,96
TOR,22100139,103,BKN,116
NYK,22100140,109,CLE,126
PHX,22100137,121,ATL,117
CHI,22100135,105,PHI,114
MIL,22100128,98,NYK,113
TOR,22100127,101,CLE,102
MIN,22100129,84,LAC,104
GSW,22100130,126,NOP,85
MIA,22100121,78,BOS,95
LAL,22100123,104,OKC,107
MIN,22100115,115,LAC,126
PHI,22100111,103,CHI,98
MEM,22100114,108,DEN,106
SAC,22100118,112,NOP,99
BKN,22100113,117,ATL,108
PHX,22100106,112,NOP,100
NYK,22100099,104,TOR,113
MEM,22100100,106,DEN,97
BOS,22100098,114,CHI,128
LAC,22100102,99,OKC,94
GSW,22100086,103,OKC,82
NOP,22100080,117,NYK,123
PHI,22100082,122,ATL,94
PHX,22100088,101,CLE,92
MEM,22100084,103,MIA,129
MIN,22100087,91,DEN,93
LAL,22100077,113,CLE,101
NOP,22100074,109,SAC,113
CHI,22100067,103,NYK,104
GSW,22100070,101,MEM,104
OKC,22100061,123,LAL,115
LAC,22100064,79,CLE,92
BKN,22100057,93,MIA,106
NOP,22100059,99,ATL,102
MIL,22100060,108,MIN,113
PHX,22100062,107,SAC,110
OKC,22100051,98,GSW,106
NYK,22100050,112,PHI,99
DEN,22100048,87,CLE,99
MIN,22100047,98,NOP,107
TOR,22100046,108,CHI,111
OKC,22100038,103,PHI,115
LAL,22100040,121,MEM,118
SAC,22100039,107,GSW,119
LAC,22100034,114,MEM,120
CLE,22100027,101,ATL,95
MIN,22100031,96,NOP,89
BOS,22100020,83,TOR,115
PHI,22100021,109,BKN,114
CHI,22100022,128,NOP,112
LAL,22100025,105,PHX,115
GSW,22100016,115,LAC,113
MIA,22100015,137,MIL,95
PHX,22100012,98,DEN,110
NYK,22100005,138,BOS,134
NOP,22100009,97,PHI,117
MEM,22100007,132,CLE,121
LAL,22100002,114,GSW,121
MIL,22100001,127,BKN,104
MIA,12100059,121,BOS,100
CHI,12100063,118,MEM,105
SAC,12100058,116,LAL,112
ATL,12100055,127,MIA,92
OKC,12100057,107,DEN,113
BKN,12100056,107,MIN,101
OKC,12100052,108,DEN,99
LAL,12100047,99,GSW,111
PHI,12100041,115,BKN,104
LAC,12100045,100,MIN,128
MIL,12100037,130,OKC,110
CLE,12100036,101,CHI,102
LAL,12100038,94,PHX,123
MEM,12100034,87,ATL,91
BOS,12100032,113,TOR,111
GSW,12100031,121,LAL,114
BKN,12100026,119,MIL,115
DEN,12100030,112,MIN,114
CHI,12100027,121,NOP,85
PHI,12100023,125,TOR,113
GSW,12100019,118,DEN,116
LAC,12100021,98,SAC,113
ATL,12100016,96,CLE,99
PHX,12100020,117,LAL,105
MEM,12100014,87,MIL,77
CHI,12100012,131,CLE,95
MIN,12100005,117,NOP,114
TOR,12100002,123,PHI,107
SAC,12100009,117,PHX,106
LAC,12100010,103,DEN,102
MIA,12100004,125,ATL,99
LAL,12100001,97,BKN,123
BOS,1522100075,67,SAC,100
GSW,1522100073,76,LAL,84
MIN,1522100074,59,NOP,87
TOR,1522100072,86,BKN,72
DEN,1522100062,94,MIL,87
LAC,1522100067,95,MEM,104
NYK,1522100065,104,ATL,85
PHX,1522100064,85,CLE,88
CHI,1522100060,91,MEM,96
PHI,1522100057,96,MIN,99
NOP,1522100059,80,GSW,79
NYK,1522100050,103,CLE,94
BOS,1522100047,100,PHI,80
MIA,1522100046,90,ATL,94
SAC,1522100043,90,MEM,75
CLE,1522100040,74,NOP,87
LAC,1522100044,84,LAL,86
OKC,1522100041,84,GSW,94
MIL,1522100038,64,MIN,91
MIN,1522100031,78,CHI,59
ATL,1522100036,88,PHI,96
DEN,1522100037,84,PHX,90
LAL,1522100029,82,NYK,91
BKN,1522100023,97,MIL,91
NOP,1522100026,80,OKC,65
MEM,1522100024,94,MIA,97
GSW,1522100027,90,TOR,84
DEN,1522100018,82,BOS,107
MEM,1522100011,91,BKN,84
CHI,1522100009,77,NOP,94
MIL,1522100015,81,LAC,78
MIA,1522100007,97,DEN,77
NYK,1522100002,79,TOR,89
ATL,1522100001,83,BOS,85
PHX,1522100008,72,LAL,73
SAC,1322100004,74,LAL,84
GSW,1322100003,87,MIA,94
SAC,1322100002,82,GSW,89
MIA,1322100001,80,LAL,78
MIL,42000406,105,PHX,98
PHX,42000405,119,MIL,123
MIL,42000404,109,PHX,103
MIL,42000403,120,PHX,100
PHX,42000402,118,MIL,108
PHX,42000401,118,MIL,105
ATL,42000306,107,MIL,118
MIL,42000305,123,ATL,112
LAC,42000316,103,PHX,130
ATL,42000304,110,MIL,88
PHX,42000315,102,LAC,116
ATL,42000303,102,MIL,113
LAC,42000314,80,PHX,84
MIL,42000302,125,ATL,91
LAC,42000313,106,PHX,92
MIL,42000301,113,ATL,116
PHX,42000312,104,LAC,103
PHX,42000311,120,LAC,114
PHI,42000207,96,ATL,103
BKN,42000217,111,MIL,115
ATL,42000206,99,PHI,104
MIL,42000216,104,BKN,89
PHI,42000205,106,ATL,109
BKN,42000215,114,MIL,108
ATL,42000204,103,PHI,100
MIL,42000214,107,BKN,96
DEN,42000234,118,PHX,125
ATL,42000203,111,PHI,127
DEN,42000233,102,PHX,116
MIL,42000213,86,BKN,83
PHX,42000232,123,DEN,98
PHI,42000202,118,ATL,102
BKN,42000212,125,MIL,86
PHX,42000231,122,DEN,105
PHI,42000201,124,ATL,128
BKN,42000211,115,MIL,107
LAL,42000156,100,PHX,113
NYK,42000135,89,ATL,103
PHX,42000155,115,LAL,85
BKN,42000115,123,BOS,109
LAL,42000154,92,PHX,100
BOS,42000114,126,BKN,141
ATL,42000134,113,NYK,96
MIA,42000124,103,MIL,120
BOS,42000113,125,BKN,119
ATL,42000133,105,NYK,94
MIA,42000123,84,MIL,113
LAL,42000153,109,PHX,95
NYK,42000132,101,ATL,92
PHX,42000152,102,LAL,109
BKN,42000112,130,BOS,108
MIL,42000122,132,MIA,98
NYK,42000131,105,ATL,107
PHX,42000151,99,LAL,90
BKN,42000111,104,BOS,93
MIL,42000121,109,MIA,107
GSW,52000211,112,MEM,117
LAL,52000121,103,GSW,100
CHI,22001068,118,MIL,112
GSW,22001070,113,MEM,101
NOP,22001072,98,LAL,110
BKN,22001067,123,CLE,109
NYK,22001073,96,BOS,92
OKC,22001074,117,LAC,112
MIN,22001063,108,BOS,124
MIL,22001062,122,MIA,108
BKN,22001060,105,CHI,91
MEM,22000263,107,SAC,106
GSW,22001059,125,NOP,122
CHI,22001051,114,TOR,102
MEM,22000255,116,SAC,110
MIN,22001052,103,DEN,114
MIA,22001050,106,PHI,94
CLE,22001044,102,BOS,94
TOR,22001034,96,LAC,115
GSW,22001039,122,PHX,116
CHI,22001036,107,BKN,115
BOS,22001032,121,MIA,129
SAC,22001040,122,OKC,106
LAL,22001041,101,NYK,99
MEM,22001028,115,NOP,110
LAL,22001024,123,PHX,110
SAC,22001025,126,OKC,98
LAC,22001019,100,NYK,106
BOS,22000145,124,MIA,130
GSW,22001017,136,OKC,97
DEN,22001015,119,BKN,125
TOR,22001014,99,MEM,109
MIA,22001005,121,MIN,112
CHI,22000160,121,BOS,99
PHI,22001003,109,NOP,107
PHX,22001009,128,NYK,105
LAC,22001002,118,LAL,94
GSW,22001001,118,OKC,97
MIN,22000183,135,MEM,139
ATL,22000992,135,PHX,103
DEN,22000995,113,NYK,97
MIL,22000985,124,BKN,118
CLE,22000983,118,PHX,134
NOP,22000987,108,GSW,103
OKC,22000988,99,SAC,103
LAC,22000989,105,TOR,100
CHI,22000979,94,PHI,106
LAL,22000982,93,DEN,89
MEM,22000980,104,NYK,118
NOP,22000977,108,GSW,123
MIL,22000967,117,BKN,114
LAL,22000974,114,TOR,121
OKC,22000972,120,PHX,123
LAC,22000966,104,DEN,110
ATL,22000959,108,CHI,97
MIN,22000962,136,NOP,140
CLE,22000960,107,MIA,124
CHI,22000954,98,MIL,108
LAL,22000956,106,SAC,110
PHI,22000949,126,ATL,104
DEN,22000948,121,TOR,111
OKC,22000947,95,NOP,109
MIN,22000946,126,GSW,114
PHX,22000941,109,LAC,101
NYK,22000937,113,CHI,94
DEN,22000940,114,NOP,112
PHI,22000934,127,ATL,83
BOS,22000927,115,OKC,119
TOR,22000930,103,BKN,116
TOR,22000921,112,CLE,96
PHI,22000918,121,OKC,90
DEN,22000925,120,MEM,96
NOP,22000924,120,LAC,103
NYK,22000920,110,PHX,118
MIA,22000922,102,CHI,110
ATL,22000913,111,MIL,104
GSW,22000915,117,SAC,113
BKN,22000912,128,PHX,119
MIA,22000907,106,CHI,101
MIL,22000905,132,PHI,94
NYK,22000904,120,TOR,103
ATL,22000898,118,MIA,103
BKN,22000899,109,BOS,104
GSW,22000903,118,DEN,97
MIL,22000894,124,PHI,117
BOS,22000892,99,PHX,86
TOR,22000884,114,BKN,103
SAC,22000891,128,MIN,125
PHI,22000883,113,PHX,116
NYK,22000886,137,ATL,127
LAC,22000889,117,MEM,105
CLE,22000881,121,CHI,105
SAC,22000880,120,MIN,134
NOP,22000878,129,BKN,134
BOS,22000869,96,CHI,102
PHI,22000870,96,GSW,107
MIL,22000873,127,PHX,128
DEN,22000874,139,MEM,137
TOR,22000865,112,OKC,106
NYK,22000862,122,NOP,112
LAC,22000867,124,MIN,105
MIA,22000863,109,BKN,107
CHI,22000857,106,CLE,96
BOS,22000858,119,GSW,114
MIL,22000859,115,MEM,128
PHI,22000846,106,LAC,103
CHI,22000850,115,MEM,126
MIN,22000852,119,MIA,111
ATL,22000840,109,MIL,120
CLE,22000841,101,GSW,119
PHX,22000843,122,SAC,114
LAL,22000842,113,BOS,121
MIN,22000834,105,MIL,130
NOP,22000835,106,NYK,116
PHI,22000830,123,BKN,117
OKC,22000836,109,GSW,147
DEN,22000838,123,MIA,106
TOR,22000824,103,ATL,108
MIN,22000817,97,BKN,127
PHX,22000827,106,MIA,86
MEM,22000278,101,CHI,90
NOP,22000819,117,SAC,110
NYK,22000815,111,LAL,96
GSW,22000821,116,DEN,107
NYK,22000809,102,TOR,96
MIN,22000812,121,CHI,117
DEN,22000806,87,BOS,105
CLE,22000807,109,NOP,116
BKN,22000800,101,LAL,126
CLE,22000794,115,TOR,135
OKC,22000199,93,PHI,117
NYK,22000793,133,MEM,129
BOS,22000792,145,MIN,136
ATL,22000791,120,CHI,108
NOP,22000795,101,PHI,94
OKC,22000785,102,CLE,129
MIA,22000784,110,LAL,104
LAC,22000788,113,PHX,103
TOR,22000523,113,CHI,122
BKN,22000779,139,NOP,111
ATL,22000780,113,MEM,131
BOS,22000778,101,NYK,99
ATL,22000770,123,NOP,107
MIA,22000773,112,MEM,124
GSW,22000774,122,MIL,121
TOR,22000772,101,LAL,110
BOS,22000771,96,PHI,106
BKN,22000762,114,NYK,112
MIN,22000765,116,SAC,106
LAC,22000756,104,LAL,86
CHI,22000755,115,BKN,107
ATL,22000759,117,GSW,111
PHI,22000758,100,MEM,116
MIA,22000749,115,CLE,101
SAC,22000754,128,MIL,129
PHI,22000750,122,MIN,113
TOR,22000737,130,GSW,77
MEM,22000741,120,MIN,108
PHX,22000744,140,OKC,103
NOP,22000742,103,ATL,126
SAC,22000746,94,LAL,115
MIA,22000733,116,GSW,109
LAC,22000736,94,DEN,101
CLE,22000731,94,PHI,114
LAL,22000729,97,MIL,112
OKC,22000727,113,TOR,103
MIN,22000726,102,NYK,101
PHX,22000730,121,CHI,116
PHX,22000171,117,ATL,110
DEN,22000719,104,PHI,95
BKN,22000709,112,MIN,107
BOS,22000708,109,NOP,115
LAC,22000717,129,MIL,105
NYK,22000710,88,MIA,98
GSW,22000716,116,CHI,102
DEN,22000705,126,ATL,102
OKC,22000699,94,BOS,111
SAC,22000702,100,CLE,98
MIL,22000695,96,NYK,102
LAC,22000701,122,PHI,112
GSW,22000692,108,ATL,124
MIL,22000685,114,BOS,122
LAL,22000693,100,CLE,86
NOP,22000689,108,DEN,113
TOR,22000684,100,PHX,104
LAL,22000681,101,PHI,109
SAC,22000682,141,GSW,119
OKC,22000674,107,MEM,116
CHI,22000671,94,CLE,103
MIL,22000669,121,BOS,119
TOR,22000668,135,DEN,111
SAC,22000677,110,ATL,108
NOP,22000663,128,LAL,111
GSW,22000665,98,PHI,108
MIA,22000664,100,PHX,110
MIN,22000654,103,OKC,112
CLE,22000653,105,SAC,119
MEM,22000658,132,BOS,126
LAC,22000660,119,ATL,110
DEN,22000646,108,NOP,113
PHX,22000651,111,LAL,94
CLE,22000648,116,TOR,105
NYK,22000650,100,PHI,101
MEM,22000642,111,GSW,103
LAL,22000640,94,ATL,99
PHI,22000641,129,SAC,105
PHX,22000638,113,MIN,101
DEN,22000637,131,CHI,127
MEM,22000636,103,GSW,116
BOS,22000631,96,SAC,107
PHX,22000628,119,MIN,123
ATL,22000626,116,OKC,93
PHI,22000618,105,MIL,109
CLE,22000620,117,BOS,110
MEM,22000623,89,MIA,85
LAL,22000615,137,MIN,121
CHI,22000612,123,OKC,102
MIA,22000610,113,CLE,98
PHI,22000611,99,NYK,96
GSW,22000608,97,LAL,128
PHX,22000607,122,MEM,99
BKN,22000604,117,NYK,112
NOP,22000601,135,LAC,115
CHI,22000600,118,TOR,95
OKC,22000593,128,MEM,122
ATL,22000597,100,CLE,82
ATL,22000590,121,SAC,106
OKC,22000586,97,NYK,119
NOP,22000581,116,CLE,82
CHI,22000582,90,MIA,101
MEM,22000580,102,DEN,103
NOP,22000574,105,MIN,135
MIL,22000573,134,NYK,101
LAC,22000576,130,GSW,104
CHI,22000572,105,PHI,127
TOR,22000570,120,ATL,121
BKN,22000569,121,BOS,109
MEM,22000555,111,MIL,112
BOS,22000552,132,TOR,125
NOP,22000557,93,MIA,103
PHX,22000185,120,GSW,98
SAC,22000551,123,LAL,120
NOP,22000548,124,CHI,128
LAL,22000542,104,PHX,114
MIL,22000540,97,DEN,128
BOS,22000537,117,LAC,112
MIA,22000538,80,ATL,94
CHI,22000531,112,DEN,118
MIL,22000520,105,LAC,100
MIA,22000522,109,ATL,99
LAL,22000527,117,GSW,91
MIN,22000526,99,PHX,118
PHI,22000513,109,CLE,112
OKC,22000518,96,DEN,126
CHI,22000508,97,PHX,106
OKC,22000510,118,ATL,109
MEM,22000509,99,LAC,119
MEM,22000501,122,LAC,94
MIL,22000503,129,NOP,125
NYK,22000500,140,SAC,121
ATL,22000490,127,BOS,112
MIA,22000492,116,TOR,108
CHI,22000493,133,MIN,126
NYK,22000483,106,GSW,114
BKN,22000482,127,SAC,118
CLE,22000480,112,ATL,111
TOR,22000484,102,PHI,109
MIL,22000486,139,MIN,112
OKC,22000475,94,MIA,108
TOR,22000468,110,PHI,103
NYK,22000469,103,MIN,99
MIL,22000471,128,SAC,115
ATL,22000470,123,DEN,115
NOP,22000465,120,BOS,115
LAC,22000472,108,BKN,112
CLE,22000466,101,OKC,117
MEM,22000462,97,PHX,128
CHI,22000460,122,SAC,114
LAL,22000463,94,MIA,96
NOP,22000455,114,PHX,132
BOS,22000451,121,ATL,109
CLE,22000563,103,DEN,120
MIL,22000453,98,OKC,85
MIN,22000454,81,TOR,86
PHI,22000450,112,CHI,105
LAL,22000446,98,BKN,109
SAC,22000447,110,MIA,118
MIL,22000445,96,TOR,110
BOS,22000438,114,ATL,122
GSW,22000443,120,MIA,112
MEM,22000562,122,OKC,113
MIL,22000430,113,TOR,124
MIN,22000431,104,LAL,112
MEM,22000429,113,NOP,144
PHX,22000433,124,BKN,128
BOS,22000427,112,DEN,99
LAC,22000425,125,MIA,118
NYK,22000422,123,ATL,112
SAC,22000426,125,BKN,136
GSW,22000424,129,CLE,98
TOR,22000413,112,MIN,116
DEN,22000416,122,LAL,105
LAC,22000419,128,CLE,111
OKC,22000415,114,MIL,109
SAC,22000418,110,MEM,124
PHX,22000406,120,PHI,111
GSW,22000409,117,BKN,134
CHI,22000400,106,LAC,125
LAL,22000403,115,MEM,105
DEN,22000401,97,OKC,95
BOS,22000398,120,TOR,106
CHI,22000385,129,NOP,116
PHX,22000389,125,MIL,124
LAL,22000390,114,OKC,113
MIN,22000387,112,LAC,119
DEN,22000388,133,CLE,95
SAC,22000381,111,PHI,119
MIA,22000376,98,NYK,96
PHX,22000372,119,CLE,113
DEN,22000373,112,MIL,125
LAL,22000374,119,OKC,112
MEM,22000369,113,TOR,128
NYK,22000364,103,MIA,109
PHX,22000365,100,BOS,91
LAC,22000366,110,SAC,113
PHI,22000354,124,BKN,108
ATL,22000356,132,TOR,121
SAC,22000352,119,DEN,114
NOP,22000355,118,MEM,109
OKC,22000359,120,MIN,118
CLE,22000357,99,MIL,124
BKN,22000345,117,TOR,123
OKC,22000348,103,MIN,106
CLE,22000346,105,MIL,123
LAC,22000350,115,BOS,119
LAL,22000341,114,DEN,93
CHI,22000332,103,NYK,107
SAC,22000336,116,BOS,111
NOP,22000335,123,PHX,101
CLE,22000328,99,LAC,121
BKN,22000324,124,LAC,120
GSW,22000326,107,BOS,111
CLE,22000312,100,MIN,98
NOP,22000317,109,SAC,118
CHI,22000315,110,NYK,102
ATL,22000313,99,LAL,107
NYK,22000308,115,LAC,129
MIN,22000311,109,CLE,104
BOS,22000302,95,LAL,96
MIA,22000301,105,SAC,104
MIN,22000294,94,PHI,118
TOR,22000292,124,SAC,126
NOP,22000293,131,MIL,126
NYK,22000291,102,CLE,81
OKC,22000295,125,BKN,147
MIA,22000285,105,LAC,109
PHX,22000286,114,GSW,93
PHI,22000276,107,LAL,106
GSW,22000283,123,MIN,111
MIA,22000275,82,DEN,109
ATL,22000274,128,BKN,132
TOR,22000277,108,MIL,115
PHX,22000281,97,OKC,102
ATL,22000268,108,LAC,99
CHI,22000262,103,BOS,119
GSW,22000266,130,MIN,108
CLE,22000261,108,LAL,115
BKN,22000260,98,MIA,85
LAC,22000251,108,OKC,100
MIL,22000254,129,ATL,115
BOS,22000250,141,CLE,103
MIN,22000246,120,NOP,110
BKN,22000244,128,MIA,124
PHX,22000248,112,DEN,120
CHI,22000245,90,LAL,101
LAC,22000239,120,OKC,106
PHX,22000238,126,DEN,130
MIN,22000236,98,ATL,116
SAC,22000241,103,NYK,94
TOR,22000234,101,MIA,81
CLE,22000232,125,BKN,113
PHI,22000233,122,BOS,110
MIL,22000226,106,LAL,113
GSW,22000228,104,NYK,119
LAC,22000224,115,SAC,96
PHI,22000218,117,BOS,109
TOR,22000220,102,MIA,111
CLE,22000216,147,BKN,135
DEN,22000213,119,OKC,101
ATL,22000205,108,MIN,97
BKN,22000209,125,MIL,123
LAL,22000212,113,GSW,115
MEM,22000208,108,PHX,104
BOS,22000196,75,NYK,105
